,C_YEAR,C_MNTH,C_WDAY,C_HOUR,C_SEV,C_VEHS,C_CONF,C_RCFG,C_WTHR,C_RSUR,C_RALN,C_TRAF,V_ID,V_TYPE,V_YEAR,P_ID,P_SEX,P_AGE,P_PSN,P_ISEV,P_SAFE,P_USER
28307,2,7,4,14,1,1,13,1,0,0,0,17,0,1,47,1,1,50,1,1,2,1
28308,1,11,3,2,1,1,15,1,3,2,0,0,1,1,54,1,1,18,1,0,0,1
28309,13,3,0,20,1,1,16,1,2,1,0,0,0,1,59,1,1,25,1,1,2,1
28310,2,11,5,13,1,1,6,1,0,1,0,0,0,1,54,2,1,32,3,1,2,2
28311,7,1,2,15,1,1,15,1,1,2,0,16,1,1,55,1,1,79,1,2,2,1
28312,7,5,1,10,1,0,3,1,0,5,2,16,0,1,58,4,1,54,6,2,2,2
28313,2,7,6,17,1,0,12,0,0,0,2,7,25,0,0,1,1,14,13,2,0,3
28314,13,7,6,23,1,0,5,0,0,0,0,16,0,1,65,2,1,01,5,1,6,2
28315,13,1,2,19,1,0,5,1,2,1,0,0,0,1,60,1,2,29,1,1,0,1
28316,9,9,4,21,1,1,6,1,0,0,1,17,0,1,54,1,2,16,1,2,2,0
28317,7,1,1,18,1,1,6,0,0,0,2,3,1,1,59,1,2,38,1,2,2,1
28318,8,1,0,7,1,1,15,1,0,1,0,0,1,1,56,1,1,50,1,1,2,1
28319,7,5,5,18,1,2,15,1,2,1,0,2,1,1,47,1,1,51,1,2,2,1
28320,4,7,0,21,1,1,15,1,0,0,0,0,0,11,0,1,2,16,1,2,0,4
28321,6,11,2,10,1,1,15,1,1,2,0,2,0,1,54,1,2,60,1,1,2,1
28322,2,1,4,13,1,1,17,0,1,2,0,16,0,1,43,1,1,40,1,2,2,1
28323,9,8,5,4,1,0,3,0,0,0,3,16,0,1,56,1,1,18,1,2,2,1
28324,9,3,0,17,1,2,6,0,1,0,0,16,2,8,62,5,1,18,1,2,2,0
28325,3,8,1,15,0,2,11,0,0,0,2,16,0,1,56,4,2,56,6,2,2,2
28326,2,8,1,13,1,0,3,1,0,0,0,16,0,1,49,1,2,78,1,2,2,1
28327,14,6,4,18,1,1,16,1,0,0,1,0,1,9,62,1,1,50,1,2,3,5
28328,13,8,1,14,1,1,13,1,0,0,0,0,0,1,61,1,2,22,1,2,2,1
28329,7,11,6,14,1,2,17,0,0,0,0,16,2,1,54,1,1,18,1,1,0,1
28330,5,0,6,18,1,0,3,0,1,2,2,16,0,16,54,2,2,13,4,2,2,0
28331,13,11,2,17,1,0,5,1,0,0,0,0,0,1,67,1,1,47,1,1,2,1
28332,12,5,2,18,1,0,1,0,1,0,0,16,0,1,57,1,2,58,1,2,2,1
28333,13,5,5,16,1,1,6,0,0,0,0,16,1,0,54,1,1,18,1,2,2,0
28334,3,0,1,20,1,1,13,1,3,2,0,0,0,1,53,1,1,26,1,1,2,1
28335,0,9,4,16,1,0,0,0,2,1,3,16,0,3,53,1,1,40,1,2,2,1
28336,1,7,2,23,1,1,6,1,0,0,0,16,1,1,42,2,2,17,6,2,1,2
28337,14,10,5,10,1,1,11,1,0,9,0,16,0,1,58,1,1,55,1,2,7,1
28338,10,4,4,20,1,1,6,0,0,1,2,16,1,1,61,1,2,58,1,2,2,1
28339,15,10,4,20,1,1,6,1,2,1,0,0,0,1,48,1,1,21,10,1,2,2
28340,10,0,4,15,1,1,9,1,0,2,0,16,1,1,56,1,1,63,1,1,2,1
28341,13,10,0,15,1,1,13,1,0,0,4,0,0,1,57,1,1,48,1,2,2,1
28342,9,0,3,14,1,2,18,1,0,0,0,16,0,1,53,1,1,57,1,1,2,1
28343,13,2,4,7,1,1,16,1,0,0,0,0,0,2,57,2,1,36,3,1,2,2
28344,15,7,0,12,0,1,13,1,0,0,0,16,0,0,54,1,1,12,3,2,2,0
28345,12,0,4,9,1,1,15,1,1,1,0,0,0,1,61,1,1,41,1,1,2,1
28346,11,8,3,16,1,1,7,0,0,0,0,7,0,1,61,1,1,44,1,1,2,1
28347,5,9,4,5,1,0,3,0,3,2,2,16,0,3,48,1,2,37,1,2,2,1
28348,3,10,4,22,1,1,15,0,2,1,0,16,1,1,49,1,2,17,1,2,2,1
28349,1,4,5,1,1,0,3,0,1,0,3,16,0,1,45,3,1,23,4,2,2,2
28350,11,3,5,12,1,1,16,1,0,0,0,0,1,1,64,1,1,27,1,1,2,1
28351,7,9,5,14,1,0,5,0,2,1,2,16,0,1,52,1,2,20,1,2,2,1
28352,8,2,2,7,1,1,17,2,0,0,0,16,1,1,57,1,1,18,1,1,0,1
28353,5,9,6,19,1,0,2,0,0,5,0,16,0,1,56,2,1,25,3,2,5,2
28354,8,6,4,20,1,0,3,0,0,0,3,16,0,9,43,1,2,35,1,2,2,5
28355,6,8,5,17,1,2,13,1,2,1,0,0,2,1,59,1,2,28,1,1,2,1
28356,13,7,2,17,1,1,16,1,0,0,1,0,0,11,54,1,1,18,1,2,6,4
28357,1,11,4,13,1,0,3,1,3,2,1,16,0,1,54,1,1,31,1,2,2,1
28358,6,3,4,15,1,0,5,1,0,0,0,2,0,1,58,2,2,35,3,1,2,2
28359,10,7,1,8,1,1,16,1,0,0,0,0,1,4,54,1,1,32,1,1,2,1
28360,1,5,1,1,1,1,6,1,0,0,0,2,0,1,54,1,1,19,1,1,2,1
28361,12,5,0,7,1,1,6,1,2,1,0,16,0,1,54,1,2,28,1,1,2,1
28362,9,1,1,13,1,1,6,0,0,0,0,16,0,1,57,1,2,39,1,1,2,1
28363,15,10,4,20,1,1,6,0,0,0,0,2,1,1,53,1,2,41,1,2,2,1
28364,7,0,6,13,1,1,15,1,0,4,6,16,1,1,44,2,2,30,3,2,2,2
28365,2,0,0,21,1,1,11,0,3,9,1,16,0,1,38,1,1,28,1,2,2,1
28366,0,4,2,19,1,1,6,0,0,0,0,16,0,1,43,1,2,22,1,2,2,1
28367,11,6,4,17,1,1,13,1,1,1,0,16,1,1,58,1,1,53,1,0,0,1
28368,5,7,1,19,1,1,9,1,1,0,0,0,0,1,58,3,2,59,4,2,2,2
28369,1,8,2,16,1,0,18,0,0,0,0,16,0,1,54,1,1,18,1,1,2,1
28370,7,8,5,17,1,3,6,0,0,0,0,16,0,1,54,2,1,18,2,1,2,0
28371,8,0,2,7,1,0,5,1,0,0,0,2,25,0,0,1,2,22,13,2,6,3
28372,8,10,5,9,1,1,15,1,3,2,0,2,1,1,50,3,1,18,6,1,2,2
28373,6,0,4,18,1,1,6,1,0,0,0,0,1,1,57,3,2,22,6,2,2,2
28374,5,3,0,18,1,2,6,1,2,1,0,2,2,1,44,1,2,35,1,2,2,1
28375,10,1,2,12,1,1,16,1,0,0,0,5,0,1,44,1,2,79,1,1,2,1
28376,2,11,0,10,1,1,6,0,0,0,0,16,0,1,53,1,1,33,1,2,2,1
28377,14,5,1,12,1,1,8,1,0,0,0,16,0,1,65,1,2,26,1,1,2,1
28378,6,3,3,18,1,3,15,1,0,0,0,0,3,1,53,3,2,05,4,1,2,2
28379,2,7,5,2,1,0,1,10,0,0,0,16,0,1,48,3,2,18,1,2,2,0
28380,11,9,6,23,1,0,2,1,0,9,0,16,0,1,49,4,1,19,4,2,2,2
28381,15,0,0,5,1,1,15,0,3,2,3,16,0,1,65,2,2,21,3,1,2,2
28382,0,5,2,22,1,0,3,2,1,0,2,16,0,1,46,1,1,30,1,2,1,1
28383,12,7,4,16,1,1,6,0,0,0,0,16,3,0,0,2,1,31,6,2,2,0
28384,4,11,6,21,1,1,13,1,0,0,0,0,0,1,51,1,1,36,1,1,2,1
28385,11,2,3,19,1,1,13,1,1,0,0,0,0,1,46,1,2,17,1,1,2,1
28386,5,10,3,22,1,0,1,0,2,1,0,16,25,0,0,1,1,60,13,2,0,3
28387,5,6,1,14,1,1,8,1,0,0,1,16,0,1,47,1,1,59,1,0,2,1
28388,6,5,5,3,0,0,5,0,0,0,3,16,0,1,56,4,2,19,6,3,1,2
28389,9,9,0,13,1,0,5,1,0,0,0,16,0,1,59,1,1,16,1,1,7,1
28390,14,10,2,13,1,1,6,1,0,9,0,0,1,1,67,2,2,49,3,2,2,2
28391,8,11,4,14,1,1,6,1,0,1,5,0,1,1,61,1,1,52,1,1,2,1
28392,13,0,0,9,1,1,13,10,0,4,3,16,0,1,50,1,1,22,1,1,2,1
28393,0,4,6,20,1,0,3,0,0,0,4,16,0,1,54,2,2,19,3,2,2,2
28394,2,7,3,14,1,0,2,1,1,0,6,16,0,1,55,1,1,17,1,2,2,1
28395,4,9,5,12,1,0,1,0,1,1,0,16,25,0,0,1,2,60,13,2,0,3
28396,10,7,1,7,1,0,5,0,0,5,2,16,0,1,59,2,2,17,3,2,2,2
28397,15,9,3,12,1,1,15,1,0,0,0,3,0,1,61,1,1,30,1,1,2,1
28398,7,3,0,20,1,1,18,0,0,0,0,16,1,1,57,1,1,52,1,1,2,1
28399,7,6,0,17,1,3,6,0,0,0,0,16,3,1,49,1,1,51,1,1,2,1
28400,14,4,1,16,1,2,6,1,0,0,0,0,1,1,62,3,1,18,1,2,2,0
28401,14,6,5,16,1,1,15,1,0,0,1,0,1,1,64,2,2,47,3,2,2,2
28402,12,0,3,12,1,0,5,1,3,9,0,16,25,0,0,1,1,20,13,2,1,3
28403,7,7,5,23,1,0,2,0,0,0,2,16,0,1,55,1,1,47,1,2,2,1
28404,10,8,2,4,1,2,6,0,0,0,0,16,2,1,54,0,0,111,0,0,0,0
28405,11,4,0,5,1,1,15,1,2,1,0,0,0,1,46,1,2,20,1,2,2,1
28406,1,6,3,21,1,0,18,10,0,0,0,16,0,3,48,1,1,66,1,1,2,1
28407,3,7,6,14,1,1,6,1,1,1,0,0,1,3,52,1,2,22,1,1,2,1
28408,10,8,3,14,1,0,3,1,1,0,3,16,0,1,54,1,2,29,1,2,5,1
28409,0,8,3,12,1,1,6,1,0,0,0,0,1,1,52,1,1,42,2,1,2,2
28410,9,11,1,18,1,1,6,1,0,0,0,0,0,1,53,1,1,44,1,1,2,1
28411,15,1,5,11,1,1,11,1,0,1,0,0,1,1,62,1,1,34,1,0,0,1
28412,2,10,6,23,1,0,3,0,1,2,3,16,0,1,52,2,2,23,2,2,2,2
28413,4,3,2,14,1,1,15,1,0,0,0,0,0,1,55,1,1,33,1,1,2,1
28414,5,5,4,6,1,0,2,1,0,0,0,16,0,9,36,1,2,47,10,2,3,5
28415,1,1,0,20,1,1,17,0,5,4,2,16,0,1,44,1,1,31,1,1,1,1
28416,3,5,5,12,1,1,6,0,0,1,3,16,1,1,49,1,2,51,1,2,2,1
28417,13,1,4,15,1,2,13,1,0,0,0,0,0,1,56,1,1,33,1,1,2,1
28418,2,1,2,12,1,1,16,2,0,0,0,16,1,1,48,1,1,38,1,1,2,1
28419,7,11,4,17,1,1,16,1,2,1,0,0,0,1,52,4,1,13,6,1,2,2
28420,0,9,4,15,1,2,6,1,0,0,0,0,0,3,49,1,2,16,1,1,2,1
28421,0,9,2,8,1,1,6,0,0,0,0,16,1,1,53,1,2,53,1,1,2,1
28422,2,9,6,12,1,1,16,1,3,1,0,2,0,1,39,2,2,20,3,2,2,2
28423,4,0,0,6,1,3,6,2,1,0,0,0,0,4,54,1,1,41,1,2,2,1
28424,10,6,2,12,1,1,18,0,0,0,0,16,0,1,57,1,2,31,1,1,2,1
28425,0,6,1,21,1,1,6,1,0,0,0,0,1,11,54,1,2,20,10,2,1,4
28426,4,7,1,23,1,1,6,1,2,1,0,0,1,1,52,1,2,34,1,2,2,1
28427,15,7,4,16,1,0,5,0,0,5,0,16,0,4,61,1,1,26,1,2,2,1
28428,13,11,4,12,1,1,16,1,0,1,0,16,0,1,50,1,2,77,1,2,2,1
28429,6,9,2,10,1,1,15,1,1,1,0,16,1,1,49,1,1,22,1,2,2,1
28430,2,2,0,9,1,2,6,3,5,3,1,16,2,1,42,1,2,52,1,2,2,1
28431,1,0,6,4,1,0,1,0,0,0,2,16,0,1,43,1,2,36,1,2,2,1
28432,8,10,4,23,1,1,6,1,0,0,0,16,0,1,48,2,1,16,3,1,2,2
28433,0,0,5,3,1,1,15,1,5,2,1,1,1,3,50,2,1,18,3,1,2,2
28434,14,6,1,15,1,2,11,1,0,0,0,16,1,4,40,1,1,58,1,1,2,1
28435,11,4,5,19,1,0,2,0,0,0,2,16,0,1,62,1,1,34,1,2,2,1
28436,4,7,4,20,1,0,5,0,0,0,0,16,0,1,57,1,2,21,1,2,2,1
28437,11,10,2,18,1,1,6,0,0,0,0,16,1,1,56,1,1,58,1,1,2,1
28438,10,2,4,11,1,1,15,1,0,0,0,1,0,1,60,3,2,24,4,1,2,2
28439,4,9,4,18,1,3,15,1,0,0,0,0,2,1,56,1,2,16,1,2,2,1
28440,13,9,0,10,1,0,2,1,2,1,2,16,0,1,54,2,1,18,3,2,1,2
28441,1,6,5,12,0,1,15,1,1,0,1,2,1,3,35,1,1,46,1,2,2,1
28442,15,7,0,0,1,1,13,7,0,0,3,16,1,1,62,3,2,13,3,1,2,2
28443,8,8,2,15,1,2,6,1,0,0,0,0,0,1,58,3,2,17,6,1,2,2
28444,11,10,1,8,1,1,16,1,2,1,0,0,0,1,49,1,1,38,1,1,2,1
28445,2,11,6,17,1,1,6,0,0,0,2,3,0,1,42,1,1,47,1,1,2,1
28446,9,7,4,21,1,1,6,1,0,0,0,16,0,1,61,2,1,18,1,2,2,0
28447,8,5,5,20,1,1,8,1,0,0,0,0,1,11,0,1,1,12,1,2,0,4
28448,1,10,4,20,1,0,5,0,0,0,1,16,0,1,46,1,1,45,1,2,2,1
28449,3,9,3,14,1,2,6,1,0,0,0,16,1,3,42,3,1,23,3,2,2,2
28450,7,10,3,23,1,0,1,1,2,1,0,0,0,1,54,1,0,111,0,0,0,0
28451,2,6,5,22,1,1,7,1,0,0,2,0,1,9,52,1,1,29,1,2,0,5
28452,13,10,3,18,1,0,15,1,0,0,0,5,25,0,0,1,1,28,13,2,0,3
28453,9,9,1,18,1,0,5,1,5,1,0,0,0,1,58,1,2,51,1,1,2,1
28454,9,4,6,16,1,1,6,0,0,0,0,16,1,1,58,2,2,35,3,1,2,2
28455,3,11,2,21,1,1,6,1,0,0,0,0,1,1,49,2,1,23,3,2,2,2
28456,5,2,4,14,1,1,7,0,3,1,0,16,0,1,53,1,1,23,1,1,2,1
28457,10,8,1,6,1,1,13,1,0,0,0,0,0,1,43,1,1,55,1,2,2,1
28458,15,5,2,17,1,3,13,1,0,0,0,0,1,1,60,2,1,64,3,1,2,2
28459,14,7,6,10,1,2,6,1,0,0,1,7,2,1,61,2,2,07,5,1,2,2
28460,9,7,6,9,1,1,16,1,0,0,2,0,0,1,62,1,1,24,1,1,2,1
28461,6,5,4,11,1,1,6,1,2,1,0,0,0,1,58,2,1,18,3,1,2,2
28462,4,10,6,1,1,0,5,1,0,0,3,16,0,1,52,1,2,17,1,2,2,1
28463,2,8,4,16,1,0,5,1,2,1,1,16,0,1,42,2,2,33,3,2,2,2
28464,2,7,5,11,1,1,16,0,0,0,0,16,1,1,45,1,2,57,1,2,2,1
28465,12,9,1,19,1,0,5,1,0,0,0,16,0,1,61,1,1,24,1,1,2,1
28466,15,4,6,17,1,0,1,0,0,0,1,16,25,0,0,1,1,03,13,2,0,3
28467,10,9,6,14,1,1,11,0,3,0,3,16,1,1,61,1,1,59,1,1,2,1
28468,5,7,4,23,1,1,14,2,1,0,0,16,0,1,43,1,2,17,1,1,2,1
28469,10,2,1,14,1,2,6,0,0,0,0,16,2,1,50,1,1,22,1,2,2,1
28470,13,4,1,11,1,2,6,1,0,0,0,7,1,1,57,1,2,26,1,2,2,1
28471,5,7,5,12,1,1,13,0,0,0,2,16,0,10,40,1,1,19,1,2,0,0
28472,6,8,5,21,1,1,13,1,0,0,0,2,0,1,37,1,1,64,1,1,2,1
28473,15,1,3,18,1,1,6,1,3,4,0,16,1,1,62,3,2,70,4,2,2,2
28474,4,4,2,15,0,0,5,1,0,5,3,16,0,1,50,1,1,72,1,2,2,1
28475,10,3,5,8,1,0,18,0,0,0,1,16,0,2,52,1,1,43,1,2,2,1
28476,0,6,5,14,1,2,6,0,0,0,0,0,2,1,50,1,1,26,1,2,2,1
28477,1,11,3,9,1,0,5,0,0,1,0,16,25,0,0,1,1,51,13,2,6,3
28478,14,11,0,11,1,2,15,1,0,0,0,0,2,1,62,1,2,59,1,2,2,1
28479,13,2,3,6,1,2,7,0,3,2,0,16,2,1,59,1,1,41,1,1,0,1
28480,5,9,0,13,1,1,6,0,3,9,1,16,1,1,55,0,0,111,0,0,0,0
28481,3,3,3,18,1,0,5,1,0,0,0,16,0,1,46,1,1,35,1,1,2,1
28482,1,11,6,21,1,0,3,0,3,2,0,16,0,1,53,2,2,57,3,2,2,2
28483,4,2,3,15,1,1,6,1,3,4,0,0,0,1,56,1,2,39,1,2,2,1
28484,9,9,4,17,1,1,16,1,0,0,0,0,0,1,52,1,1,56,1,1,2,1
28485,3,3,2,7,1,2,17,1,0,4,0,16,0,1,34,1,1,41,1,1,2,1
28486,5,11,1,15,1,1,6,1,0,1,0,0,0,1,47,2,2,16,3,2,2,2
28487,5,9,4,16,1,3,5,0,0,0,0,16,2,1,57,2,2,48,3,2,2,2
28488,4,7,6,14,1,2,6,1,2,1,1,0,0,1,47,1,2,27,1,1,2,1
28489,6,0,2,16,1,1,6,4,2,1,1,16,0,1,54,1,1,22,1,2,2,1
28490,8,0,0,7,1,1,15,1,2,1,1,3,0,1,38,2,1,44,3,1,2,2
28491,11,6,0,10,1,1,10,1,0,0,0,16,1,1,62,2,2,42,3,1,2,2
28492,4,11,3,14,1,3,15,1,0,0,1,0,1,1,56,1,2,56,1,2,2,1
28493,3,4,2,17,1,0,3,0,0,0,3,16,0,9,49,1,2,39,1,2,0,5
28494,4,0,0,8,1,1,5,0,0,4,0,16,1,1,54,1,1,18,1,1,0,0
28495,11,9,6,19,1,0,0,0,0,0,0,16,0,4,54,3,1,10,4,2,2,2
28496,11,3,0,16,1,1,17,2,0,0,0,16,1,2,60,2,1,83,4,2,6,2
28497,1,11,4,22,1,1,6,0,0,0,4,16,0,1,49,2,2,18,3,1,2,2
28498,9,10,3,14,1,1,13,0,0,0,1,16,0,1,62,1,2,34,1,2,2,1
28499,3,8,1,20,1,2,6,4,1,1,0,0,1,1,45,2,1,25,3,2,2,2
28500,5,1,2,11,1,1,6,1,5,2,0,16,1,1,55,1,2,24,1,0,0,1
28501,7,7,4,12,1,1,6,1,0,0,0,2,0,1,54,1,1,37,1,1,2,1
28502,11,4,3,18,1,1,8,1,0,0,0,0,1,9,58,1,1,45,1,2,2,5
28503,4,11,4,11,1,2,6,0,2,1,0,16,2,1,49,2,2,29,2,1,2,2
28504,8,7,1,16,1,1,15,1,0,0,0,0,0,2,57,2,2,17,2,2,2,2
28505,7,4,1,14,1,3,11,0,0,0,0,16,2,4,51,1,1,48,1,1,2,1
28506,11,10,4,13,1,1,6,0,0,0,0,17,0,1,62,1,2,43,1,1,2,1
28507,11,5,6,19,1,1,15,1,1,0,0,0,0,1,50,1,1,19,1,1,2,1
28508,15,2,1,23,1,1,15,1,3,2,0,0,0,1,60,1,2,39,1,1,2,1
28509,9,3,4,12,1,1,15,10,0,0,0,2,0,1,56,2,1,18,1,1,2,0
28510,6,10,3,11,1,1,15,1,0,0,0,17,1,5,60,1,1,45,1,1,2,1
28511,1,9,1,5,1,1,15,1,3,2,0,2,1,1,42,1,1,27,1,0,0,1
28512,8,11,5,10,1,0,11,10,1,1,0,16,0,1,58,2,2,80,3,2,2,2
28513,15,1,4,12,1,1,16,0,0,4,0,0,0,1,67,1,1,34,1,2,2,1
28514,13,11,6,11,1,1,5,0,0,0,3,16,1,1,54,1,1,18,1,1,0,0
28515,15,0,3,8,1,1,6,0,0,0,0,16,1,1,64,1,1,44,1,2,2,1
28516,7,5,2,22,1,1,15,1,2,1,0,16,1,5,54,1,1,68,1,1,2,1
28517,4,2,6,18,1,1,6,1,0,0,0,2,1,1,39,1,2,51,1,2,2,1
28518,4,1,0,15,1,2,18,0,0,0,0,2,0,1,45,1,2,88,1,1,2,1
28519,3,11,1,16,1,2,6,1,0,0,0,17,1,1,54,1,2,55,1,1,2,1
28520,9,7,4,15,1,1,6,0,0,0,0,16,0,1,61,2,1,16,3,2,2,2
28521,15,0,4,1,1,0,5,0,0,0,0,17,0,1,66,2,1,23,3,2,2,2
28522,15,11,4,17,1,2,16,1,0,0,0,0,2,1,60,1,1,64,1,1,2,1
28523,1,10,1,18,1,3,6,1,1,0,6,16,1,1,43,2,2,49,3,2,2,2
28524,7,5,2,17,1,2,15,1,0,0,0,16,0,1,55,2,2,17,3,1,2,2
28525,13,5,0,15,1,1,18,8,0,0,0,16,1,1,59,1,2,72,1,0,0,1
28526,15,1,5,13,1,2,17,1,3,3,0,16,25,0,0,2,1,27,13,2,6,3
28527,6,3,3,7,1,0,3,10,3,2,2,16,0,1,56,1,1,67,1,2,2,1
28528,10,6,1,20,1,1,6,1,0,0,1,0,1,1,53,1,2,48,1,2,2,1
28529,5,10,2,18,1,2,16,1,0,0,0,0,0,1,44,2,1,40,3,1,2,2
28530,1,3,6,23,0,2,17,0,1,0,0,16,1,1,50,2,2,34,3,2,2,2
28531,0,6,4,10,0,1,0,1,0,0,0,2,1,3,50,1,1,56,1,1,2,1
28532,10,6,3,14,1,2,16,1,0,0,0,0,0,1,58,1,1,70,1,2,2,1
28533,14,8,5,15,1,1,7,1,0,0,0,0,0,1,55,3,1,21,4,2,2,2
28534,6,4,4,20,1,1,6,0,0,0,1,0,0,1,54,1,1,45,1,2,2,1
28535,9,6,4,12,1,2,6,0,0,0,3,16,1,1,54,1,2,21,1,2,2,1
28536,1,3,2,14,1,0,2,1,0,0,0,16,0,1,51,1,1,59,1,2,2,1
28537,9,0,5,0,1,0,1,1,0,4,0,2,0,1,61,4,1,50,4,2,2,2
28538,11,6,3,19,1,1,6,0,0,0,0,16,1,1,61,3,2,10,4,1,2,2
28539,14,7,1,17,1,1,15,2,0,0,0,16,1,11,54,1,1,18,1,2,6,4
28540,8,8,4,19,1,1,6,1,0,0,3,2,0,8,59,4,2,09,4,1,6,2
28541,6,10,5,22,1,0,15,1,2,1,0,0,25,0,0,1,1,57,13,2,0,3
28542,9,6,5,19,1,1,15,0,0,0,0,16,1,11,0,1,2,17,1,2,0,4
28543,12,4,5,23,1,1,16,1,0,0,0,0,1,1,53,1,2,45,1,2,2,1
28544,8,2,1,8,1,2,6,0,0,1,0,16,0,1,58,1,1,64,1,1,2,1
28545,3,11,3,20,1,1,6,1,0,0,0,0,0,1,52,2,2,14,1,2,2,0
28546,4,8,6,18,1,1,15,1,0,0,0,2,1,1,57,1,2,19,1,1,2,1
28547,15,1,6,10,1,1,5,0,0,4,0,16,0,1,67,2,2,28,3,2,7,2
28548,7,10,0,17,1,0,1,1,2,1,0,2,0,1,54,1,1,18,1,0,0,1
28549,12,4,1,8,1,1,16,2,0,0,0,16,1,4,62,3,1,49,6,1,2,2
28550,10,3,4,15,1,1,6,0,0,0,0,16,1,1,58,1,2,47,1,1,2,1
28551,4,6,2,9,1,0,5,0,0,0,0,16,0,1,52,1,2,41,1,2,2,1
28552,0,4,3,14,1,1,6,10,0,0,0,16,1,3,47,2,2,78,3,2,2,2
28553,0,10,4,20,1,0,14,1,0,4,0,0,0,1,39,1,2,48,1,2,2,1
28554,3,0,3,23,1,0,1,1,0,2,6,16,0,1,30,2,1,17,3,1,2,2
28555,14,6,1,8,1,1,15,1,0,0,0,2,0,1,57,1,1,62,1,1,2,1
28556,9,11,5,5,1,0,5,0,3,2,0,16,0,1,59,2,2,27,3,2,2,2
28557,7,1,2,17,1,1,11,0,7,4,0,16,0,1,59,1,2,50,1,2,2,1
28558,8,0,2,1,1,0,5,0,0,4,1,16,0,1,46,1,1,19,1,2,2,1
28559,10,2,4,20,1,1,13,1,0,1,0,0,1,1,53,4,2,20,6,2,2,2
28560,7,8,3,14,1,2,13,1,0,0,0,0,0,1,46,1,1,43,1,1,2,1
28561,14,7,5,21,1,0,5,0,0,0,0,16,25,0,0,1,2,17,13,2,6,3
28562,12,3,3,8,1,1,16,1,0,0,0,2,0,1,53,2,1,02,5,1,2,2
28563,10,5,2,18,1,2,6,0,0,0,0,16,2,5,61,1,1,18,1,1,0,1
28564,12,10,2,10,1,1,6,1,3,1,0,0,1,2,65,1,1,54,1,2,2,1
28565,10,4,3,11,1,3,6,1,2,1,0,0,3,1,60,1,1,75,1,1,2,1
28566,8,7,1,8,1,1,6,1,1,0,0,0,0,1,52,1,2,63,1,2,2,1
28567,12,8,6,23,1,1,11,0,0,0,0,16,0,1,52,1,1,31,1,2,2,1
28568,14,3,6,8,1,1,16,1,0,0,0,0,1,1,54,2,1,09,6,2,2,2
28569,0,5,1,16,1,3,6,1,0,0,0,0,2,1,48,1,2,56,1,1,2,0
28570,4,5,4,18,1,2,6,1,2,1,1,16,2,1,48,1,2,17,1,2,2,1
28571,8,2,6,3,1,2,6,1,0,0,0,0,1,1,54,1,1,25,1,2,2,1
28572,9,8,4,12,1,2,6,0,0,0,0,16,2,1,54,1,1,18,1,0,0,1
28573,4,6,3,15,1,2,15,0,2,1,2,16,2,1,53,1,1,42,1,0,0,1
28574,10,8,2,18,1,1,18,0,0,0,2,16,0,1,59,1,2,40,1,2,2,1
28575,4,10,0,13,1,1,6,0,0,0,0,16,0,1,54,3,2,05,4,1,2,2
28576,12,10,0,7,1,2,13,1,1,1,1,0,1,1,57,1,2,47,1,1,2,1
28577,10,10,6,18,1,1,15,1,0,0,0,16,1,1,53,1,1,38,1,2,1,1
28578,4,7,1,12,1,1,6,1,0,0,0,0,0,1,51,1,2,39,1,2,2,1
28579,11,8,1,16,1,1,15,1,0,0,0,2,1,11,0,1,2,11,1,2,1,4
28580,5,6,6,11,1,1,7,0,0,0,0,16,1,1,56,1,2,18,1,1,0,1
28581,12,5,3,20,1,1,6,1,0,0,0,16,1,11,54,1,1,18,1,2,2,4
28582,1,1,1,14,1,1,6,1,0,0,0,0,1,1,44,1,2,43,1,2,2,1
28583,0,8,1,11,1,2,6,0,0,0,0,16,2,1,42,1,2,40,1,2,2,1
28584,12,5,4,14,1,1,13,1,0,0,1,0,1,1,58,2,1,15,3,2,2,2
28585,9,7,4,15,1,1,7,1,0,0,0,2,0,1,61,1,2,43,1,2,2,1
28586,13,4,6,22,1,1,15,1,0,0,0,2,0,1,56,1,2,30,1,2,2,1
28587,10,6,2,13,1,1,15,1,0,0,0,0,0,1,41,1,1,24,1,2,2,1
28588,14,6,6,1,1,2,6,0,0,0,0,16,0,1,62,1,1,55,1,1,2,1
28589,6,7,0,12,1,1,9,2,0,0,0,16,0,9,60,1,1,53,1,1,3,5
28590,13,5,1,14,1,1,17,0,0,0,0,16,1,1,65,1,1,18,1,1,0,1
28591,2,4,3,13,1,1,13,1,0,0,0,0,0,1,48,1,2,39,1,2,2,1
28592,7,2,6,16,1,0,1,1,0,0,0,2,0,1,59,1,1,60,1,0,0,1
28593,7,1,2,13,1,2,13,1,0,0,0,0,0,1,57,1,1,30,1,2,2,1
28594,9,8,3,16,1,1,7,0,2,1,0,16,0,1,56,2,2,13,3,1,2,2
28595,3,2,2,7,1,1,15,1,3,4,0,2,0,1,44,1,1,31,1,1,2,1
28596,2,4,0,11,1,1,15,1,0,0,0,2,0,1,49,1,1,50,1,1,2,1
28597,5,2,1,17,1,1,6,1,0,0,0,16,1,1,55,1,1,24,1,2,2,1
28598,5,8,2,18,1,1,6,1,0,0,0,0,1,1,55,1,2,49,1,2,2,1
28599,9,0,3,15,1,1,6,1,1,2,0,0,0,1,51,2,2,58,2,2,2,2
28600,2,6,1,8,1,0,3,0,0,0,0,17,0,1,40,1,1,23,1,2,2,1
